procedimiento_numero,procedimiento_nombre,numero_obra,uoc_codigo,uoc_descripcion,organismo_codigo_saf,organismo_nombre,expediente_procedimiento_numero,renglon_numero,renglon_descripcion,oferente_cuit,oferente_razon_social,oferente_ute_si_no,alternativa_numero,oferta_monto,presupuesto_oficial_renglon_monto,evaluada_si_no,desestimada_si_no,orden_merito
46/8-0086-LPU19,R.N. Nº 141; TRAMO: CHEPES - LTE. LA RIOJA/SAN JUAN; BACHEO SUPERFICIAL,46/8-0007-OBR20,46/08,46/08 - 8° La Rioja - DNV,604,46/08 - 8° La Rioja - DNV,10289,4.2.2-9990.1,BACHEO DE RUTA; DESCRIPCION: BACHEO DE RUTA,30-61252972-4,BOSETTI Y CIA S.A,No,,37260484.59,26873000.00,Pendiente,Aceptada,
46/8-0086-LPU19,R.N. Nº 141; TRAMO: CHEPES - LTE. LA RIOJA/SAN JUAN; BACHEO SUPERFICIAL,46/8-0007-OBR20,46/08,46/08 - 8° La Rioja - DNV,604,46/08 - 8° La Rioja - DNV,10211,4.2.2-9990.1,BACHEO DE RUTA; DESCRIPCION: BACHEO DE RUTA,30-57501228-7,CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC S.A.,No,,50504990.29,26873000.00,Pendiente,Aceptada,
46/8-0095-LPU19,R.N. Nº 79; TRAMO: EMP. R.N. 38 – LTE. LA RIOJA/CATAMARCA; BACHEO SUPERFICIAL,46/8-0005-OBR20,46/08,46/08 - 8° La Rioja - DNV,604,46/08 - 8° La Rioja - DNV,10291,4.2.2-9990.1,BACHEO DE RUTA; DESCRIPCION: BACHEO DE RUTA,30-50509809-5,Paolini Hnos S.A,No,214860,32205812.89,29693000.00,Pendiente,Aceptada,1
46/8-0095-LPU19,R.N. Nº 79; TRAMO: EMP. R.N. 38 – LTE. LA RIOJA/CATAMARCA; BACHEO SUPERFICIAL,46/8-0005-OBR20,46/08,46/08 - 8° La Rioja - DNV,604,46/08 - 8° La Rioja - DNV,10240,4.2.2-9990.1,BACHEO DE RUTA; DESCRIPCION: BACHEO DE RUTA,30-58022920-0,HIDRACO S.A.,No,,42213316.46,29693000.00,Pendiente,Aceptada,
46/8-0095-LPU19,R.N. Nº 79; TRAMO: EMP. R.N. 38 – LTE. LA RIOJA/CATAMARCA; BACHEO SUPERFICIAL,46/8-0005-OBR20,46/08,46/08 - 8° La Rioja - DNV,604,46/08 - 8° La Rioja - DNV,10291,4.2.2-9990.1,BACHEO DE RUTA; DESCRIPCION: BACHEO DE RUTA,30-61252972-4,BOSETTI Y CIA S.A,No,,34426428.44,29693000.00,Pendiente,Aceptada,
46/8-0095-LPU19,R.N. Nº 79; TRAMO: EMP. R.N. 38 – LTE. LA RIOJA/CATAMARCA; BACHEO SUPERFICIAL,46/8-0005-OBR20,46/08,46/08 - 8° La Rioja - DNV,604,46/08 - 8° La Rioja - DNV,10240,4.2.2-9990.1,BACHEO DE RUTA; DESCRIPCION: BACHEO DE RUTA,30-59875257-1,AFEMA S.A,No,,33935264.43,29693000.00,Pendiente,Aceptada,
46/9-0028-LPU21,"Demolición y reconstrucción de alcantarilla, mejoramiento de cauce y obras complementarias.-",46/9-0014-OBR21,46/09,46/09 - 9° San Juan - DNV,604,46/09 - 9° San Juan - DNV,10528,4.2.2-10008.24,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: MANT. DE PUENTES/ALCANTARILLAS",30-58755778-5,MAPAL S.A.C.I.A.,No,237850,47813065.76,47915106.00,Pendiente,Aceptada,1
46/9-0028-LPU21,"Demolición y reconstrucción de alcantarilla, mejoramiento de cauce y obras complementarias.-",46/9-0014-OBR21,46/09,46/09 - 9° San Juan - DNV,604,46/09 - 9° San Juan - DNV,10528,4.2.2-10008.24,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: MANT. DE PUENTES/ALCANTARILLAS",30-70727194-5,MACHINES & TRUCKS ARGENTINA S.A.,No,,65471930.26,47915106.00,Pendiente,Aceptada,
46/9-0028-LPU21,"Demolición y reconstrucción de alcantarilla, mejoramiento de cauce y obras complementarias.-",46/9-0014-OBR21,46/09,46/09 - 9° San Juan - DNV,604,46/09 - 9° San Juan - DNV,10528,4.2.2-10008.24,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: MANT. DE PUENTES/ALCANTARILLAS",30-57501228-7,CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC S.A.,No,,81519662.12,47915106.00,Pendiente,Aceptada,
46-0001-LPU22,OBRA MEJORATIVA Y DE MANTENIMIENTO SISTEMA MODULAR - RUTA NACIONAL N° 188,46-0046-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11970,4.2.2-10008.30,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SISTEMA MODULAR",30-56734850-0,LUCIANO S.A.,No,262700,353922866.55,245000000.00,Pendiente,Aceptada,1
46-0001-LPU22,OBRA MEJORATIVA Y DE MANTENIMIENTO SISTEMA MODULAR - RUTA NACIONAL N° 188,46-0046-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11970,4.2.2-10008.30,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SISTEMA MODULAR",30-71079146-1,TRANSREDES SA,No,,389452291.91,245000000.00,Pendiente,Aceptada,
46-0002-LPU22,"REPAVIMENTACIÓN R.N. N° 226, REPAVIMENTACIÓN Y RUTA SEGURA R.N. N°3. PROVINCIA DE BUENOS AIRES.",46-0001-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11962,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-50463589-5,CONSTRUCTORA DOS ARROYOS S.A.,No,263010,1567000176.05,10546126516.20,Pendiente,Aceptada,1
46-0004-LPU19,PROYECTO: RUTA NACIONAL N° 12.  ACCESO PARANÁ – SAN BENITO POR AUTOPISTA.  OBRA: VINCULACIÓN RUTA NACIONAL N° 12 CON AV. CIRCUNVALACIÓN DE PARANÁ.  RUTA NACIONAL N° 12.  TRAMO: PUENTE S/ A° SAUCESITO – AV. ALMAFUERTE.  PROVINCIA DE ENTRE RÍOS.,46-0003-OBR20,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10288,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",33-51629418-9,DYCASA Sociedad An½nima,No,224980,1170185308.38,575000000.00,Pendiente,Aceptada,1
46-0004-LPU22,DUPLICACIÓN DE CALZADA RUTA NACIONAL N° 34 - Tramo: VARIANTE DE RAFAELA - EMP. RUTA PROVINCIAL N°13,46-0049-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11924,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-50487767-8,DECAVIAL SAICAC,No,263210,6695298741.89,4738676119.00,Pendiente,Aceptada,1
46-0004-LPU22,DUPLICACIÓN DE CALZADA RUTA NACIONAL N° 34 - Tramo: VARIANTE DE RAFAELA - EMP. RUTA PROVINCIAL N°13,46-0049-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11924,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-68802071-5,JCR S.A.,No,263270,858000000.00,4738676119.00,Pendiente,Aceptada,4
46-0004-LPU22,DUPLICACIÓN DE CALZADA RUTA NACIONAL N° 34 - Tramo: VARIANTE DE RAFAELA - EMP. RUTA PROVINCIAL N°13,46-0049-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11924,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-69050479-7,Luis Losi S.A.,Si,263250,7383996688.60,4738676119.00,Pendiente,Aceptada,3
46-0004-LPU22,DUPLICACIÓN DE CALZADA RUTA NACIONAL N° 34 - Tramo: VARIANTE DE RAFAELA - EMP. RUTA PROVINCIAL N°13,46-0049-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11924,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",33-51629418-9,DYCASA Sociedad An½nima,No,263260,6763575908.90,4738676119.00,Pendiente,Aceptada,2
46-0004-LPU22,DUPLICACIÓN DE CALZADA RUTA NACIONAL N° 34 - Tramo: VARIANTE DE RAFAELA - EMP. RUTA PROVINCIAL N°13,46-0049-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11924,4.2.2-10008.1,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. 2Ý CALZADA P/AUTOPISTA",30-57406653-7,Vialmani S.A.,No,,6457360672.37,4738676119.00,Pendiente,Aceptada,
46-0005-LPU22,"REPAVIMENTACIÓN AU. EZEIZA - CAÑUELAS TRAMO KM 49,4 - KM 58,856",46-0039-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11885,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-70910712-3,POSE SA,No,262710,1159068372.60,781323628.40,Pendiente,Aceptada,1
46-0005-LPU22,"REPAVIMENTACIÓN AU. EZEIZA - CAÑUELAS TRAMO KM 49,4 - KM 58,856",46-0039-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11885,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-65083338-0,CONSTRUCCIONES INGEVIAL S.A.,No,,1239539811.83,781323628.40,Pendiente,Aceptada,
46-0005-LPU22,"REPAVIMENTACIÓN AU. EZEIZA - CAÑUELAS TRAMO KM 49,4 - KM 58,856",46-0039-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11885,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-60506247-0,CENTRO CONSTRUCCIONES S.A.,No,,1537601766.73,781323628.40,Pendiente,Aceptada,
46-0005-LPU22,"REPAVIMENTACIÓN AU. EZEIZA - CAÑUELAS TRAMO KM 49,4 - KM 58,856",46-0039-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11885,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-51650063-4,COARCO SA,No,,1447779969.37,781323628.40,Pendiente,Aceptada,
46-0006-LPU22,OBRA MEJORATIVA Y DE MANTENIMIENTO SISTEMA MODULAR - RUTA NACIONAL N° 205 y RUTA NACIONAL N° 226,46-0007-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10647,4.2.2-10008.30,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SISTEMA MODULAR",30-59048752-6,COINGSA SA,No,263130,1169974397.13,657091447.07,Pendiente,Aceptada,1
46-0006-LPU22,OBRA MEJORATIVA Y DE MANTENIMIENTO SISTEMA MODULAR - RUTA NACIONAL N° 205 y RUTA NACIONAL N° 226,46-0007-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13089,4.2.2-10008.30,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SISTEMA MODULAR",30-60867483-3,MARCALBA S.A.,No,,1469874362.69,657091447.07,Pendiente,Aceptada,
46-0006-LPU22,OBRA MEJORATIVA Y DE MANTENIMIENTO SISTEMA MODULAR - RUTA NACIONAL N° 205 y RUTA NACIONAL N° 226,46-0007-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10647,4.2.2-10008.30,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SISTEMA MODULAR",30-51839093-3,ICF S.A.,No,,1192953903.36,657091447.07,Pendiente,Aceptada,
46-0006-LPU22,OBRA MEJORATIVA Y DE MANTENIMIENTO SISTEMA MODULAR - RUTA NACIONAL N° 205 y RUTA NACIONAL N° 226,46-0007-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13089,4.2.2-10008.30,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SISTEMA MODULAR",30-71079146-1,TRANSREDES SA,No,,1172893037.46,657091447.07,Pendiente,Aceptada,
46-0012-LPU21,OBRA: CONSERVACIÓN MEJORATIVA - BACHEO Y CONSTRUCCIÓN DE CARPETA  CON MEZCLA ASFÁLTICA EN CALIENTE -,46-0019-OBR21,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10562,4.2.2-10008.26,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: CARPETA DE CONCRETO ASFALTICO",30-59865201-1,CPC S.A.,No,238240,427470335.80,300264000.00,Pendiente,Aceptada,1
46-0012-LPU21,OBRA: CONSERVACIÓN MEJORATIVA - BACHEO Y CONSTRUCCIÓN DE CARPETA  CON MEZCLA ASFÁLTICA EN CALIENTE -,46-0019-OBR21,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10562,4.2.2-10008.26,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: CARPETA DE CONCRETO ASFALTICO",30-62924805-2,RIGEL SRL,No,,471011501.45,300264000.00,Pendiente,Aceptada,
46-0012-LPU21,OBRA: CONSERVACIÓN MEJORATIVA - BACHEO Y CONSTRUCCIÓN DE CARPETA  CON MEZCLA ASFÁLTICA EN CALIENTE -,46-0019-OBR21,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10562,4.2.2-10008.26,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: CARPETA DE CONCRETO ASFALTICO",30-71073960-5,Choel SRL,No,,499499725.94,300264000.00,Pendiente,Aceptada,
46-0020-LPU21,"Obras de Seguridad Vial, Señalamiento Horizontal, Vertical y Elementos de Seguridad en la Red Vial",46-0028-OBR21,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10596,4.2.2-10008.32,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SE¾ALAMIENTO HORIZONTAL/VERTIC",30-51713690-1,Linotol Argentina SACCIF,No,237580,1755726226.60,1056133100.00,Pendiente,Aceptada,1
46-0020-LPU21,"Obras de Seguridad Vial, Señalamiento Horizontal, Vertical y Elementos de Seguridad en la Red Vial",46-0028-OBR21,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10596,4.2.2-10008.32,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SE¾ALAMIENTO HORIZONTAL/VERTIC",30-65658271-1,VAWA SACICI,No,,1802108742.17,1056133100.00,Pendiente,Aceptada,
46-0020-LPU21,"Obras de Seguridad Vial, Señalamiento Horizontal, Vertical y Elementos de Seguridad en la Red Vial",46-0028-OBR21,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10596,4.2.2-10008.32,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SE¾ALAMIENTO HORIZONTAL/VERTIC",30-50491289-9,CLEANOSOL ARGENTINA S.A.I.C.F.I.,No,,1776786649.50,1056133100.00,Pendiente,Aceptada,
46-0020-LPU21,"Obras de Seguridad Vial, Señalamiento Horizontal, Vertical y Elementos de Seguridad en la Red Vial",46-0028-OBR21,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10596,4.2.2-10008.32,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SE¾ALAMIENTO HORIZONTAL/VERTIC",30-50208508-1,EQUIMAC S.A.C.I.F. e I.,No,,1792558094.61,1056133100.00,Pendiente,Aceptada,
46-0025-LPU21,"OBRA MEJORATIVA Y DE MANTENIMIENTO SISTEMA MODULAR, Ruta Nacional N°188 Tramo: Junín - Gral Villegas",46-0009-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10692,4.2.2-10008.30,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: SISTEMA MODULAR",30-50224539-9,ESUCO S.A.,No,238140,381853914.85,430991500.80,Pendiente,Aceptada,1
46-0025-LPU22,OBRA: DISTRIBUIDOR ACCESO A JUAN ANCHORENA – RUTA NACIONAL N°8 AUTOPISTA PILAR - PERGAMINO,46-0052-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11957,4.2.2-10008.37,"OBRAS VIALIDAD NACIONAL; TIPO: OBRA DE SEGURIDAD, DESCRIPCION: DISTRIBUIDOR A DISTINTO NIVEL",30-56734850-0,LUCIANO S.A.,No,263400,741660206.15,507422556.87,Pendiente,Aceptada,3
46-0025-LPU22,OBRA: DISTRIBUIDOR ACCESO A JUAN ANCHORENA – RUTA NACIONAL N°8 AUTOPISTA PILAR - PERGAMINO,46-0052-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11957,4.2.2-10008.37,"OBRAS VIALIDAD NACIONAL; TIPO: OBRA DE SEGURIDAD, DESCRIPCION: DISTRIBUIDOR A DISTINTO NIVEL",30-57406653-7,Vialmani S.A.,No,263020,712834370.61,507422556.87,Pendiente,Aceptada,1
46-0025-LPU22,OBRA: DISTRIBUIDOR ACCESO A JUAN ANCHORENA – RUTA NACIONAL N°8 AUTOPISTA PILAR - PERGAMINO,46-0052-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11957,4.2.2-10008.37,"OBRAS VIALIDAD NACIONAL; TIPO: OBRA DE SEGURIDAD, DESCRIPCION: DISTRIBUIDOR A DISTINTO NIVEL",30-69530748-5,VIAL TEC SA,No,263350,738453639.40,507422556.87,Pendiente,Aceptada,2
46-0025-LPU22,OBRA: DISTRIBUIDOR ACCESO A JUAN ANCHORENA – RUTA NACIONAL N°8 AUTOPISTA PILAR - PERGAMINO,46-0052-OBR22,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11957,4.2.2-10008.37,"OBRAS VIALIDAD NACIONAL; TIPO: OBRA DE SEGURIDAD, DESCRIPCION: DISTRIBUIDOR A DISTINTO NIVEL",30-56845745-1,SACDE Sociedad Argentina de Construcci½n y Desarrollo Estrat?gico S.A.  (continuadora de IECSA S.A.),No,,748733163.71,507422556.87,Pendiente,Aceptada,
46-0026-LPU22,"Ruta Nacional N° 8 Autopista: Pilar – Pergamino, Tramo: IIB, en la Provincia de Buenos Aires.",46-0017-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13076,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-57406653-7,Vialmani S.A.,No,263050,841409638.52,605923091.87,Pendiente,Aceptada,1
46-0026-LPU22,"Ruta Nacional N° 8 Autopista: Pilar – Pergamino, Tramo: IIB, en la Provincia de Buenos Aires.",46-0017-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13076,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-68802071-5,JCR S.A.,No,263910,963580212.04,605923091.87,Pendiente,Aceptada,3
46-0026-LPU22,"Ruta Nacional N° 8 Autopista: Pilar – Pergamino, Tramo: IIB, en la Provincia de Buenos Aires.",46-0017-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13076,4.2.2-10008.3,"OBRAS VIALIDAD NACIONAL; TIPO: AUTOPISTAS Y AUTOVIAS, DESCRIPCION: CONSTR. AUTOPISTA TRAZA NUEVA",30-69530748-5,VIAL TEC SA,No,263410,894432733.73,605923091.87,Pendiente,Aceptada,2
46-0032-LPU21,OBRA: CONSERVACIÓN MEJORATIVA - BACHEO Y EJECUCIÓN DE CARPETA CON MEZCLA ASFÁLTICA EN CALIENTE,46-0034-OBR21,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,10613,4.2.2-10008.26,"OBRAS VIALIDAD NACIONAL; TIPO: MANT Y CONSERVACION MEJORATIVA, DESCRIPCION: CARPETA DE CONCRETO ASFALTICO",30-50463589-5,CONSTRUCTORA DOS ARROYOS S.A.,No,238200,299500184.02,185004000.00,Pendiente,Aceptada,1
46-0036-LPU22,"REPAVIMENTACIÓN Y RUTA SEGURA EN RUTA NACIONAL N° 3, TRAMO: AZUL – CORONEL DORREGO",46-0021-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11715,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-50501218-2,VIAL AGRO S.A.,No,263700,2682662424.33,1630225891.35,Pendiente,Aceptada,1
46-0036-LPU22,"REPAVIMENTACIÓN Y RUTA SEGURA EN RUTA NACIONAL N° 3, TRAMO: AZUL – CORONEL DORREGO",46-0021-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11715,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-65873371-7,PLANTEL S.A.,No,263490,2855698146.06,1630225891.35,Pendiente,Aceptada,4
46-0036-LPU22,"REPAVIMENTACIÓN Y RUTA SEGURA EN RUTA NACIONAL N° 3, TRAMO: AZUL – CORONEL DORREGO",46-0021-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11715,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-50157947-1,Jose Cartellone Construcciones Civiles S.A,No,263690,2810731110.00,1630225891.35,Pendiente,Aceptada,
46-0036-LPU22,"REPAVIMENTACIÓN Y RUTA SEGURA EN RUTA NACIONAL N° 3, TRAMO: AZUL – CORONEL DORREGO",46-0021-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13102,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-60867483-3,MARCALBA S.A.,No,263690,2807962325.95,1630225891.35,Pendiente,Aceptada,3
46-0036-LPU22,"REPAVIMENTACIÓN Y RUTA SEGURA EN RUTA NACIONAL N° 3, TRAMO: AZUL – CORONEL DORREGO",46-0021-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,11715,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-51839093-3,ICF S.A.,No,,2529808711.64,1630225891.35,Pendiente,Aceptada,
46-0036-LPU22,"REPAVIMENTACIÓN Y RUTA SEGURA EN RUTA NACIONAL N° 3, TRAMO: AZUL – CORONEL DORREGO",46-0021-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13102,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-50224539-9,ESUCO S.A.,No,263710,2768071004.65,1630225891.35,Pendiente,Aceptada,2
46-0038-LPU22,RUTA NACIONAL N° 136 – ENTRE RÍOS,46-0003-OBR23,46/000,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,604,46/000 - Coordinación de Licitaciones y Contrataciones - DNV,13063,4.2.2-10008.17,"OBRAS VIALIDAD NACIONAL; TIPO: REHABILITACION DE RUTA, DESCRIPCION: REPAVIMENTACION",30-69327676-0,CONCRET NOR S.A.,No,263900,2221880829.47,1411826000.00,Pendiente,Aceptada,1
